,total_cases,weekly_hosp_admissions_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,BanOnAllEvents,BanOnAllEventsPartial,ClosDaycare,ClosDaycarePartial,ClosPrim,ClosPrimPartial,ClosPubAny,ClosPubAnyPartial,ClosSec,ClosSecPartial,EntertainmentVenues,EntertainmentVenuesPartial,GymsSportsCentres,GymsSportsCentresPartial,HotelsOtherAccommodationPartial,IndoorOver100,IndoorOver1000,IndoorOver50,MasksMandatoryAllSpacesPartial,MasksMandatoryClosedSpaces,MasksVoluntaryAllSpaces,MassGather50,MassGather50Partial,MassGatherAll,MassGatherAllPartial,NonEssentialShops,NonEssentialShopsPartial,OutdoorOver100,PlaceOfWorshipPartial,PrivateGatheringRestrictions,QuarantineForInternationalTravellers,QuarantineForInternationalTravellersPartial,RestaurantsCafes,RestaurantsCafesPartial,SocialCirclePartial,StayHomeGen,StayHomeGenPartial,StayHomeOrderPartial,Teleworking,TeleworkingPartial,tmin,tmax,prcp,wdir,wspd,wpgt,pres,R_kat,new_cases,new_cases_lead_1,new_cases_lead_2,new_cases_lead_3,new_cases_lead_4,new_cases_lead_5
259,320495,10.281,2.035,0.018,55.6,0.0,0.0,49.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.2,18.7,1.8,251.8,11.0,31.5,1018.5,1,3160.143,3348.0,3533.714,4025.286,4312.429,4764.286
260,323463,10.281,2.057,0.018,55.6,0.0,0.0,49.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.1,15.0,2.7,267.0,8.8,29.6,1018.7,1,3348.0,3533.714,4025.286,4312.429,4764.286,5166.571
261,326309,15.944,2.078,0.025,40.0,0.0,0.0,49.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.7,12.6,0.0,273.2,8.6,20.4,1020.1,1,3533.714,4025.286,4312.429,4764.286,5166.571,5615.286
262,332850,15.944,2.094,0.025,40.0,0.0,0.0,49.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,11.9,0.0,283.2,9.8,25.9,1018.7,1,4025.286,4312.429,4764.286,5166.571,5615.286,5885.857
263,337314,15.944,2.11,0.025,40.0,0.0,0.0,49.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,11.3,1.2,324.4,10.0,24.1,1014.8,1,4312.429,4764.286,5166.571,5615.286,5885.857,6051.714
264,344487,15.944,2.126,0.025,40.0,0.0,0.0,49.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.1,10.9,22.4,322.1,17.7,40.8,1007.8,1,4764.286,5166.571,5615.286,5885.857,6051.714,6316.857
265,352107,15.944,2.142,0.025,40.0,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.3,12.0,1.7,326.5,9.9,24.1,1012.9,1,5166.571,5615.286,5885.857,6051.714,6316.857,6896.714
266,359802,15.944,2.158,0.025,40.0,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.2,11.8,5.1,3.7,10.8,25.9,1017.0,1,5615.286,5885.857,6051.714,6316.857,6896.714,7633.571
267,364664,15.944,2.174,0.025,40.0,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.7,3.4,327.5,9.3,20.4,1018.2,1,5885.857,6051.714,6316.857,6896.714,7633.571,7395.286
268,368671,23.543,2.19,0.036,27.8,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.6,0.0,276.4,13.5,37.0,1020.6,1,6051.714,6316.857,6896.714,7633.571,7395.286,8221.143
269,377068,23.543,2.229,0.036,27.8,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.5,0.0,255.3,9.5,24.1,1023.8,1,6316.857,6896.714,7633.571,7395.286,8221.143,9020.571
270,385591,23.543,2.268,0.036,27.8,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8,9.2,0.0,275.0,6.1,14.8,1020.4,1,6896.714,7633.571,7395.286,8221.143,9020.571,9861.0
271,397922,23.543,2.308,0.036,27.8,0.0,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.8,11.2,0.0,355.0,5.3,14.8,1015.8,1,7633.571,7395.286,8221.143,9020.571,9861.0,10455.714
272,403874,23.543,2.347,0.036,27.8,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.9,14.3,0.0,248.1,6.6,16.7,1017.1,1,7395.286,8221.143,9020.571,9861.0,10455.714,11118.286
273,417350,23.543,2.386,0.036,27.8,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,14.2,3.8,270.7,5.4,18.5,1014.7,1,8221.143,9020.571,9861.0,10455.714,11118.286,11671.286
274,427808,23.543,2.425,0.036,27.8,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.3,19.5,0.5,258.9,9.5,29.6,1015.1,1,9020.571,9861.0,10455.714,11118.286,11671.286,13497.143
275,437698,36.806,2.465,0.055,18.2,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,225.7,5.5,14.8,1012.6,1,9861.0,10455.714,11118.286,11671.286,13497.143,14340.857
276,450258,36.806,2.518,0.055,18.2,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.5,12.6,1.2,343.5,7.5,20.4,1005.7,1,10455.714,11118.286,11671.286,13497.143,14340.857,14854.571
277,463419,36.806,2.571,0.055,18.2,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.1,11.5,0.0,251.0,9.2,31.5,1011.5,1,11118.286,11671.286,13497.143,14340.857,14854.571,15235.429
278,479621,36.806,2.624,0.055,18.2,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,11.4,0.0,213.6,6.8,20.4,1014.6,1,11671.286,13497.143,14340.857,14854.571,15235.429,17048.571
279,498354,36.806,2.678,0.055,18.2,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.1,13.4,1.7,247.7,13.7,40.8,1016.0,1,13497.143,14340.857,14854.571,15235.429,17048.571,16244.571
280,517736,36.806,2.731,0.055,18.2,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,15.2,9.3,258.2,13.1,37.0,1019.3,1,14340.857,14854.571,15235.429,17048.571,16244.571,18427.143
281,531790,36.806,2.784,0.055,18.2,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.7,18.0,1.1,273.0,10.4,31.5,1022.6,1,14854.571,15235.429,17048.571,16244.571,18427.143,18974.0
282,544346,51.884,2.837,0.071,14.1,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.8,13.5,3.0,238.6,5.6,14.8,1018.4,1,15235.429,17048.571,16244.571,18427.143,18974.0,19465.143
283,569598,51.884,2.83,0.071,14.1,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.7,19.9,0.0,245.7,10.7,35.2,1014.5,1,17048.571,16244.571,18427.143,18974.0,19465.143,19474.857
284,577131,51.884,2.823,0.071,14.1,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.4,18.5,0.4,283.3,7.2,18.5,1021.5,1,16244.571,18427.143,18974.0,19465.143,19474.857,19754.0
285,608611,51.884,2.816,0.071,14.1,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.4,12.2,0.5,298.4,8.4,22.2,1030.3,1,18427.143,18974.0,19465.143,19474.857,19754.0,17078.286
286,631172,51.884,2.809,0.071,14.1,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8,12.5,0.0,274.2,7.9,20.4,1037.8,1,18974.0,19465.143,19474.857,19754.0,17078.286,19794.571
287,653992,51.884,2.802,0.071,14.1,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,11.7,0.0,246.9,7.3,18.5,1036.2,1,19465.143,19474.857,19754.0,17078.286,19794.571,18497.571
288,668114,51.884,2.794,0.071,14.1,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,5.4,0.0,316.6,5.8,14.8,1032.0,1,19474.857,19754.0,17078.286,19794.571,18497.571,18808.571
289,682624,59.892,2.787,0.079,12.7,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,4.3,0.0,306.9,5.8,16.7,1028.8,1,19754.0,17078.286,19794.571,18497.571,18808.571,18728.714
290,689146,59.892,2.747,0.079,12.7,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,3.9,0.0,344.6,5.2,13.0,1029.7,1,17078.286,19794.571,18497.571,18808.571,18728.714,18802.714
291,715693,59.892,2.706,0.079,12.7,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,6.2,0.0,282.6,4.9,13.0,1030.2,1,19794.571,18497.571,18808.571,18728.714,18802.714,17188.857
292,738094,59.892,2.665,0.079,12.7,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,7.2,0.0,256.6,5.0,13.0,1028.7,1,18497.571,18808.571,18728.714,18802.714,17188.857,18340.0
293,762832,59.892,2.624,0.079,12.7,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6,8.6,0.0,196.4,5.2,14.8,1023.8,1,18808.571,18728.714,18802.714,17188.857,18340.0,18294.857
294,785093,59.892,2.584,0.079,12.7,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6,10.5,0.0,265.9,5.4,16.7,1022.5,1,18728.714,18802.714,17188.857,18340.0,18294.857,18484.286
295,799733,59.892,2.543,0.079,12.7,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.4,12.9,0.0,290.9,5.6,14.8,1021.8,1,18802.714,17188.857,18340.0,18294.857,18484.286,18384.714
296,802946,67.443,2.502,0.088,11.4,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.6,8.9,0.0,72.1,6.6,14.8,1019.2,1,17188.857,18340.0,18294.857,18484.286,18384.714,18432.143
297,817526,67.443,2.486,0.088,11.4,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,11.0,0.1,251.8,9.0,31.5,1016.8,1,18340.0,18294.857,18484.286,18384.714,18432.143,18322.429
298,843757,67.443,2.469,0.088,11.4,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.8,12.5,0.0,255.3,10.9,35.2,1026.2,1,18294.857,18484.286,18384.714,18432.143,18322.429,18488.714
299,867484,67.443,2.453,0.088,11.4,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,13.1,0.0,244.5,6.1,18.5,1027.5,1,18484.286,18384.714,18432.143,18322.429,18488.714,18470.857
300,891525,67.443,2.437,0.088,11.4,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,9.9,0.0,264.9,11.7,33.3,1021.4,1,18384.714,18432.143,18322.429,18488.714,18470.857,17062.143
301,914118,67.443,2.42,0.088,11.4,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3,8.8,0.0,299.7,13.9,35.2,1031.5,1,18432.143,18322.429,18488.714,18470.857,17062.143,18342.143
302,927990,67.443,2.404,0.088,11.4,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,5.3,0.0,249.7,8.5,22.2,1035.0,1,18322.429,18488.714,18470.857,17062.143,18342.143,18043.571
303,932367,68.357,2.387,0.094,10.6,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1,8.2,0.0,260.5,10.4,27.8,1027.8,1,18488.714,18470.857,17062.143,18342.143,18043.571,17790.143
304,946822,68.357,2.383,0.094,10.6,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,9.4,0.0,282.2,11.1,27.8,1028.0,1,18470.857,17062.143,18342.143,18043.571,17790.143,17786.286
305,963192,68.357,2.378,0.094,10.6,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,4.3,0.0,253.4,6.5,18.5,1029.4,1,17062.143,18342.143,18043.571,17790.143,17786.286,17617.714
306,995879,68.357,2.373,0.094,10.6,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,84.5,4.7,13.0,1025.1,1,18342.143,18043.571,17790.143,17786.286,17617.714,17584.286
307,1017830,68.357,2.369,0.094,10.6,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,3.9,0.0,280.4,5.0,13.0,1025.2,1,18043.571,17790.143,17786.286,17617.714,17584.286,18783.714
308,1038649,68.357,2.364,0.094,10.6,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,3.8,0.0,325.7,4.7,13.0,1024.1,1,17790.143,17786.286,17617.714,17584.286,18783.714,17439.143
309,1052494,68.357,2.36,0.094,10.6,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,3.1,0.0,56.3,5.5,16.7,1024.6,1,17786.286,17617.714,17584.286,18783.714,17439.143,17673.429
310,1055691,75.427,2.355,0.093,10.8,0.0,0.0,62.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,6.0,0.0,310.7,7.4,20.4,1026.3,1,17617.714,17584.286,18783.714,17439.143,17673.429,16980.714
